,doc_id,0,X,Y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
7687,7623,1002,0.9153317,10.219988,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,10002,10000
7688,7624,1008,5.995718,8.708984,1008,1008,1008,1008,1008,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7689,7625,1001,5.110534,9.28761,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7690,7626,1007,5.2749434,8.92008,1007,1007,1007,1007,1007,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7691,7627,1001,5.8802786,9.034946,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7692,7628,1024,2.0219162,7.6033907,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7693,7629,1064,-0.78269565,11.226174,1064,1064,10059,10059,10059,10059,10059,10059,10059,10059,10059,10059,10059,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7694,7630,1096,0.43440336,11.168074,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7695,7631,1096,0.4295762,11.127986,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7696,7632,1091,0.34422448,10.714962,1091,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7697,7633,1004,3.2042983,8.856574,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,10004,10002,10000
7698,7634,1043,-0.9790164,4.562024,1043,1043,1043,1043,1043,1043,1043,10037,10037,10037,10037,10037,10037,10037,10033,10033,10033,10033,10033,10033,10033,10033,10031,10031,10031,10031,10031,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
7699,7635,1000,-2.5897267,3.1905434,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
7700,7636,1089,2.8537765,7.5985823,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7701,7637,1023,-3.217531,7.1405673,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
7702,7638,1080,1.4379748,8.864112,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7703,7639,1023,-3.3401852,7.2100387,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
7704,7640,1000,0.9283161,4.420286,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
7705,7641,1011,-3.6666512,2.6769872,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10004,10002,10000
7706,7642,1024,1.8232359,9.427323,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7707,7643,1004,1.9946271,6.5890245,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,10004,10002,10000
7708,7644,1046,2.822949,6.191737,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7709,7645,1089,2.7586534,7.662129,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7710,7646,1095,0.33946386,10.488266,1095,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7711,7647,1003,2.452875,3.7984626,1003,1003,1003,1003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7712,7648,1093,2.0891688,7.0652037,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,10090,10090,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7713,7649,1023,-3.1655114,7.020593,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
7714,7650,1080,1.1559591,8.9134245,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7715,7651,1007,5.566532,9.205633,1007,1007,1007,1007,1007,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7716,7652,1046,-0.84165037,7.5776076,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7717,7653,1084,1.2728179,11.245415,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7718,7654,1012,-2.8157468,6.83553,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,10012,10004,10002,10000
7719,7655,1000,0.69316673,4.761477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
7720,7656,1003,2.2507563,3.874709,1003,1003,1003,1003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7721,7657,1013,-3.6125953,2.7628112,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10004,10002,10000
7722,7658,1018,-0.2828674,3.576458,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,10018,10018,10018,10018,10015,10012,10004,10002,10000
7723,7659,1002,-2.3617058,2.692941,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,10002,10000
7724,7660,1023,-2.979912,6.9644384,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
7725,7661,1010,1.9065722,3.7898371,10006,10006,10006,10006,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7726,7662,1072,-1.84528,8.274419,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10067,10067,10067,10067,10067,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7727,7663,1001,4.4577694,9.201914,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7728,7664,1004,1.7856615,6.278794,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,10004,10002,10000
7729,7665,1012,0.66974455,3.759654,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,10012,10004,10002,10000
7730,7666,1003,2.3351831,3.8571217,1003,1003,1003,1003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7731,7667,1040,-0.066328615,2.1370802,1040,1040,1040,10036,10036,10036,10036,10036,10036,10036,10036,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
7732,7668,1006,2.461743,3.3328216,10006,10006,10006,10006,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7733,7669,1023,-3.1700819,6.9736004,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
7734,7670,1000,1.377823,3.4215431,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
7735,7671,1084,1.5111527,10.88304,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7736,7672,1021,0.9981649,5.189763,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,10020,10020,10017,10015,10012,10004,10002,10000
7737,7673,1084,0.68002564,9.794281,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7738,7674,1010,2.0102181,3.7433167,10006,10006,10006,10006,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7739,7675,1080,2.334974,7.931359,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7740,7676,1013,-3.79505,2.9312012,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10011,10004,10002,10000
7741,7677,1054,0.8276508,8.150783,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10049,10049,10048,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7742,7678,1078,-2.6402776,6.530411,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,10069,10069,10069,10069,10069,10069,10065,10065,10065,10065,10065,10065,10065,10065,10065,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7743,7679,1002,0.66639906,4.3602376,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,10002,10000
7744,7680,1033,-1.4346768,3.9824474,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,10033,10033,10033,10033,10033,10033,10033,10033,10031,10031,10031,10031,10031,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
7745,7681,1052,-0.6613346,10.439128,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7746,7682,1015,-0.45645383,3.7658856,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,10015,10012,10004,10002,10000
7747,7683,1085,-2.0563502,7.8436823,1085,1085,1085,1085,1085,1085,1085,1085,10081,10081,10081,10081,10081,10081,10081,10072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10067,10067,10067,10067,10067,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
7748,7684,1008,6.145677,9.629143,1008,1008,1008,1008,1008,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
7749,7685,1005,2.74606,3.1669497,1005,1005,1005,1005,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
7750,7686,1012,2.1155646,6.0455933,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,10012,10004,10002,10000
7751,7687,1004,1.8716561,5.868222,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,10004,10002,10000
7752,7688,1035,-0.92098415,1.7662815,1035,1035,1035,1035,1035,1035,1035,1035,1035,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
7753,7689,1086,-1.6141677,7.9983664,1086,1086,1086,1086,1086,1086,1086,1086,10081,10081,10081,10081,10081,10081,10081,10072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10067,10067,10067,10067,10067,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
